"BehaviorSpace results (NetLogo 6.1.1)"
"NetLogo_PSO_Playground.nlogo"
"personal-confidence-swarm-confidence_nc"
"01/05/2025 20:59:46:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","trails-mode","path-to-save","path-to-load","highlight-mode","Constraints","Constraint","constraint_handling_method","fitness_function","particle-inertia","swarm-confidence","population-size","particle-speed-limit","personal-confidence","[step]","global-best-val","iterations"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","15","0.9997231276867629","15"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","2","0.9723107589331565","2"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","13","0.9996227175602576","13"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","16","0.9997231276867629","16"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","16","0.9997231276867629","16"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","16","0.9997231276867629","16"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","14","0.9997231276867629","14"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","3","0.9880903850168091","3"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","17","0.999898714386866","17"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","1","0.834415235867998","1"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","17","0.999898714386866","17"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","17","0.999898714386866","17"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","18","0.999898714386866","18"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","15","0.9997231276867629","15"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","18","0.999898714386866","18"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","18","0.999898714386866","18"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","19","0.999898714386866","19"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","19","0.999898714386866","19"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","19","0.999898714386866","19"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","2","0.9723107589331565","2"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","1","0.834415235867998","1"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","3","0.9880903850168091","3"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","4","0.9918091601764102","4"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","5","0.9918091601764102","5"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","16","0.9997231276867629","16"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","2","0.9723107589331565","2"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","4","0.9918091601764102","4"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","17","0.999898714386866","17"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","6","0.9918091601764102","6"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","5","0.9918091601764102","5"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","3","0.9880903850168091","3"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","18","0.999898714386866","18"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","19","0.999898714386866","19"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","6","0.9918091601764102","6"
"6","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","0","0","0"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","7","0.9918091601764102","7"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","7","0.9918091601764102","7"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","4","0.9918091601764102","4"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","8","0.9967147339228964","8"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","9","0.9967147339228964","9"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","8","0.9967147339228964","8"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","5","0.9918091601764102","5"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","10","0.9979293340210406","10"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","11","0.9981331021274207","11"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","12","0.9984168672685441","12"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","13","0.9996227175602576","13"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","14","0.9997231276867629","14"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","9","0.9967147339228964","9"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","6","0.9918091601764102","6"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","15","0.9997231276867629","15"
"6","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","1","0.834415235867998","1"
"12","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.6","7","0.9918091601764102","7"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","10","0.9979293340210406","10"
"6","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","2","0.9723107589331565","2"
