"BehaviorSpace results (NetLogo 6.1.1)"
"NetLogo_PSO_Playground.nlogo"
"particle-speed-limit-nc"
"01/05/2025 14:10:39:228 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","trails-mode","path-to-save","path-to-load","highlight-mode","Constraints","Constraint","constraint_handling_method","fitness_function","particle-inertia","swarm-confidence","population-size","particle-speed-limit","personal-confidence","[step]","global-best-val","iterations"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","5","0.8","4","0.9260311833524586","4"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Schwefel","0.3","1.6","13","10","0.8","0","0","0"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","1.6","13","15","0.8","5","0.999898714386866","5"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","5","0.8","5","0.949531769719587","5"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","5","0.8","6","0.9862962993840142","6"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","1.6","13","15","0.8","6","0.999898714386866","6"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","1.6","13","15","0.8","7","0.999898714386866","7"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","5","0.8","7","0.993995819623311","7"
"9","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","15","0.8","0","0","0"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","5","0.8","8","0.9996227175602576","8"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Schwefel","0.3","1.6","13","10","0.8","1","0.834415235867998","1"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Schwefel","0.3","1.6","13","10","0.8","2","0.9290235136785395","2"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Schwefel","0.3","1.6","13","10","0.8","3","0.9830207394837587","3"
"9","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Shubert","0.3","1.6","13","15","0.8","1","0.834415235867998","1"
"5","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Schwefel","0.3","1.6","13","10","0.8","4","0.9967147339228964","4"
